sample,turn,side,action,champion,legal_before_search,immediate,continuation,final,components,alternatives
LCK-g2,5,BLUE,BAN,seraphine,159,0.5549760481977899,16.478620225765855,17.033596273963646,"{""META_PRIORITY"":0.2,""OPPONENT_AVAILABLE_VALUE"":25.745912408759125,""OPPONENT_EXPECTED_PICK_VALUE"":0.0,""OPPONENT_FLEX_VALUE"":0.32293214996682135,""OPPONENT_NEXT_PICK_DISTANCE"":3.0,""OPPONENT_PICK_PROBABILITY"":0.32293214996682135,""OPPONENT_REPLACEMENT_VALUE"":26.71659090909091,""OUR_LOST_PICK_OPPORTUNITY"":0.0,""OUR_NEXT_PICK_DISTANCE"":2.0,""PROTECTION_VALUE"":0.2117642833526169,""ROLE_POOL_COMPRESSION"":0.0,""THREAT_TO_OUR_PLAN_PORTFOLIO"":1.2150347034849078}","[{""championId"":""nautilus"",""finalSearchScore"":16.991987731095893},{""championId"":""camille"",""finalSearchScore"":16.923632824223795},{""championId"":""leona"",""finalSearchScore"":16.92176298847571}]"
LCK-g2,6,RED,BAN,kennen,158,0.8634338604347419,-6.648752114004921,-5.785318253570179,"{""META_PRIORITY"":0.15,""OPPONENT_AVAILABLE_VALUE"":26.16917283950617,""OPPONENT_EXPECTED_PICK_VALUE"":0.0,""OPPONENT_FLEX_VALUE"":0.0,""OPPONENT_NEXT_PICK_DISTANCE"":1.0,""OPPONENT_PICK_PROBABILITY"":0.47562257362316124,""OPPONENT_REPLACEMENT_VALUE"":27.21294710327456,""OUR_LOST_PICK_OPPORTUNITY"":0.0,""OUR_NEXT_PICK_DISTANCE"":2.0,""PROTECTION_VALUE"":0.0,""ROLE_POOL_COMPRESSION"":0.0,""THREAT_TO_OUR_PLAN_PORTFOLIO"":3.5671693021737094}","[{""championId"":""vi"",""finalSearchScore"":-5.848438424120575},{""championId"":""leblanc"",""finalSearchScore"":-5.8658018783880115},{""championId"":""anivia"",""finalSearchScore"":-5.904637941044961}]"
LCK-g2,7,BLUE,PICK,annie,157,34.45020914634147,-42.53139177715735,-8.081182630815881,"{""COMPOSITION_FIT"":3.9625000000000004,""COMPOSITION_RESPONSE"":0.0,""DENIAL"":5.614219512195124,""EARLY_POWER"":4.06,""FLEXIBILITY"":4.0,""FUTURE_FEASIBILITY"":10.0,""JUNGLE_CLEAR"":0.0,""LATE_POWER"":3.0,""MATCHUP"":0.0,""META_PRIORITY"":0.1625,""MID_POWER"":4.720000000000001,""PLAYER_FIT"":18.862439024390248,""RESOURCE_RISK"":0.0}","[{""championId"":""rumble"",""finalSearchScore"":-8.659035425305511},{""championId"":""leona"",""finalSearchScore"":-8.864194129014919},{""championId"":""ahri"",""finalSearchScore"":-8.877097035262096}]"
LCK-g2,8,RED,PICK,lux,156,34.40802392739274,6.332001038650684,40.74002496604342,"{""COMPOSITION_FIT"":4.5875,""COMPOSITION_RESPONSE"":0.17083333333333428,""DENIAL"":4.87252475247525,""EARLY_POWER"":2.775,""FLEXIBILITY"":4.0,""FUTURE_FEASIBILITY"":10.0,""JUNGLE_CLEAR"":0.0,""LATE_POWER"":3.39,""MATCHUP"":0.0,""META_PRIORITY"":0.1125,""MID_POWER"":5.04,""PLAYER_FIT"":19.111014851485148,""RESOURCE_RISK"":0.010000000000000054}","[{""championId"":""neeko"",""finalSearchScore"":41.057857745997765},{""championId"":""jhin"",""finalSearchScore"":40.420161184269375},{""championId"":""ezreal"",""finalSearchScore"":39.73647081551492}]"
LCK-g2,9,RED,PICK,jhin,155,34.49619729938272,-42.59189574350627,-8.095698444123549,"{""COMPOSITION_FIT"":5.757500000000006,""COMPOSITION_RESPONSE"":-0.9795138888888886,""DENIAL"":5.975962962962967,""EARLY_POWER"":2.6,""FLEXIBILITY"":4.0,""FUTURE_FEASIBILITY"":10.0,""JUNGLE_CLEAR"":0.0,""LATE_POWER"":3.51,""MATCHUP"":0.0,""META_PRIORITY"":0.2,""MID_POWER"":5.355,""PLAYER_FIT"":18.41395061728395,""RESOURCE_RISK"":0.0}","[{""championId"":""poppy"",""finalSearchScore"":-7.386281765720767},{""championId"":""sion"",""finalSearchScore"":-8.321984499178761},{""championId"":""corki"",""finalSearchScore"":-8.322251170075603}]"
LCK-g2,10,BLUE,PICK,gnar,133,35.20197456619088,6.960395187717747,42.16236975390862,"{""COMPOSITION_FIT"":4.837500000000004,""COMPOSITION_RESPONSE"":0.21527777777777857,""DENIAL"":6.008331234256925,""EARLY_POWER"":4.13,""FLEXIBILITY"":4.0,""FUTURE_FEASIBILITY"":10.0,""JUNGLE_CLEAR"":0.0,""LATE_POWER"":2.975,""MATCHUP"":0.0,""META_PRIORITY"":0.225,""MID_POWER"":4.64,""PLAYER_FIT"":18.841183879093197,""RESOURCE_RISK"":0.009999999999999964}","[{""championId"":""xin-zhao"",""finalSearchScore"":41.8396955630012},{""championId"":""qiyana"",""finalSearchScore"":41.742373421160565},{""championId"":""nocturne"",""finalSearchScore"":41.69425074327331}]"
LCK-g2,11,BLUE,PICK,nautilus,99,33.783308877347935,-24.251555725837804,9.53175315151013,"{""COMPOSITION_FIT"":1.1162500000000009,""COMPOSITION_RESPONSE"":2.668055555555556,""DENIAL"":6.716590909090911,""EARLY_POWER"":4.13,""FLEXIBILITY"":4.0,""FUTURE_FEASIBILITY"":10.0,""JUNGLE_CLEAR"":0.0,""LATE_POWER"":2.75,""MATCHUP"":0.030966783424155153,""META_PRIORITY"":0.2375,""MID_POWER"":4.84,""PLAYER_FIT"":18.260369318181823,""RESOURCE_RISK"":0.0}","[{""championId"":""poppy"",""finalSearchScore"":9.292014514730091},{""championId"":""rakan"",""finalSearchScore"":8.393020264892414},{""championId"":""galio"",""finalSearchScore"":8.174816340968771}]"
LCK-g2,12,RED,PICK,neeko,135,33.49457408173759,0.16839660091327072,33.66297068265086,"{""COMPOSITION_FIT"":3.627500000000005,""COMPOSITION_RESPONSE"":0.37858796296296227,""DENIAL"":0.0,""EARLY_POWER"":2.75,""FLEXIBILITY"":4.0,""FUTURE_FEASIBILITY"":10.0,""JUNGLE_CLEAR"":0.0,""LATE_POWER"":3.63,""MATCHUP"":0.04570614824326391,""META_PRIORITY"":0.225,""MID_POWER"":5.04,""PLAYER_FIT"":19.1072966507177,""RESOURCE_RISK"":0.05499999999999998}","[{""championId"":""rell"",""finalSearchScore"":32.38748193770697},{""championId"":""leona"",""finalSearchScore"":32.099099274216975},{""championId"":""bard"",""finalSearchScore"":31.80248513637405}]"
LCK-g2,13,RED,BAN,vi,151,0.5787243134488185,-0.14084851691245537,0.4378757965363631,"{""META_PRIORITY"":0.2375,""OPPONENT_AVAILABLE_VALUE"":26.343092783505156,""OPPONENT_EXPECTED_PICK_VALUE"":0.0,""OPPONENT_FLEX_VALUE"":0.0,""OPPONENT_NEXT_PICK_DISTANCE"":5.0,""OPPONENT_PICK_PROBABILITY"":0.38142856769061634,""OPPONENT_REPLACEMENT_VALUE"":26.728807106598993,""OUR_LOST_PICK_OPPORTUNITY"":0.48531958762886807,""OUR_NEXT_PICK_DISTANCE"":4.0,""PROTECTION_VALUE"":0.14302853902934473,""ROLE_POOL_COMPRESSION"":0.0,""THREAT_TO_OUR_PLAN_PORTFOLIO"":3.432857109215547}","[{""championId"":""pantheon"",""finalSearchScore"":0.5481715619978277},{""championId"":""hecarim"",""finalSearchScore"":0.36863897264587053},{""championId"":""qiyana"",""finalSearchScore"":0.3675547468853523}]"
LCK-g2,14,BLUE,BAN,nocturne,150,0.3489013127746816,0.3773167409936709,0.7262180537683525,"{""META_PRIORITY"":0.2375,""OPPONENT_AVAILABLE_VALUE"":26.221666666666664,""OPPONENT_EXPECTED_PICK_VALUE"":0.0,""OPPONENT_FLEX_VALUE"":0.0,""OPPONENT_NEXT_PICK_DISTANCE"":3.0,""OPPONENT_PICK_PROBABILITY"":0.5468258503401361,""OPPONENT_REPLACEMENT_VALUE"":26.553408163265303,""OUR_LOST_PICK_OPPORTUNITY"":0.8203541666666688,""OUR_NEXT_PICK_DISTANCE"":4.0,""PROTECTION_VALUE"":0.30138260523204796,""ROLE_POOL_COMPRESSION"":0.0,""THREAT_TO_OUR_PLAN_PORTFOLIO"":3.3863493226920114}","[{""championId"":""qiyana"",""finalSearchScore"":0.7131403412757743},{""championId"":""hecarim"",""finalSearchScore"":0.6946149158980152},{""championId"":""jarvan-iv"",""finalSearchScore"":0.6239370817914243}]"
LCK-g2,15,RED,BAN,pantheon,149,0.729524006824293,16.198861141811296,16.928385148635588,"{""META_PRIORITY"":0.2125,""OPPONENT_AVAILABLE_VALUE"":26.430227272727272,""OPPONENT_EXPECTED_PICK_VALUE"":0.0,""OPPONENT_FLEX_VALUE"":0.0,""OPPONENT_NEXT_PICK_DISTANCE"":3.0,""OPPONENT_PICK_PROBABILITY"":0.39014201661282794,""OPPONENT_REPLACEMENT_VALUE"":26.728807106598993,""OUR_LOST_PICK_OPPORTUNITY"":0.005470707070705317,""OUR_NEXT_PICK_DISTANCE"":2.0,""PROTECTION_VALUE"":0.30748118068915503,""ROLE_POOL_COMPRESSION"":0.0,""THREAT_TO_OUR_PLAN_PORTFOLIO"":2.1457810913705537}","[{""championId"":""qiyana"",""finalSearchScore"":16.754673664592772},{""championId"":""hecarim"",""finalSearchScore"":16.748560666414647},{""championId"":""elise"",""finalSearchScore"":16.735902222154685}]"
LCK-g2,16,BLUE,BAN,qiyana,148,0.5838222482793199,-6.665302006503747,-6.081479758224427,"{""META_PRIORITY"":0.175,""OPPONENT_AVAILABLE_VALUE"":24.92115270935961,""OPPONENT_EXPECTED_PICK_VALUE"":0.0,""OPPONENT_FLEX_VALUE"":0.0,""OPPONENT_NEXT_PICK_DISTANCE"":1.0,""OPPONENT_PICK_PROBABILITY"":0.4167744546094308,""OPPONENT_REPLACEMENT_VALUE"":26.553408163265303,""OUR_LOST_PICK_OPPORTUNITY"":0.16498953201970626,""OUR_NEXT_PICK_DISTANCE"":2.0,""PROTECTION_VALUE"":0.07823443058892787,""ROLE_POOL_COMPRESSION"":0.0,""THREAT_TO_OUR_PLAN_PORTFOLIO"":2.586717723592033}","[{""championId"":""xin-zhao"",""finalSearchScore"":-5.871868438457486},{""championId"":""hecarim"",""finalSearchScore"":-6.097689356987043},{""championId"":""jarvan-iv"",""finalSearchScore"":-6.455362836191165}]"
LCK-g2,17,RED,PICK,morgana,84,33.02137459150326,-41.73791167429806,-8.716537082794801,"{""COMPOSITION_FIT"":3.759999999999991,""COMPOSITION_RESPONSE"":1.3173611111111114,""DENIAL"":5.154264705882351,""EARLY_POWER"":2.775,""FLEXIBILITY"":4.0,""FUTURE_FEASIBILITY"":10.0,""JUNGLE_CLEAR"":0.40800000000000036,""LATE_POWER"":3.42,""MATCHUP"":0.0,""META_PRIORITY"":0.075,""MID_POWER"":5.175,""PLAYER_FIT"":16.807107843137253,""RESOURCE_RISK"":0.030000000000000072}","[{""championId"":""zyra"",""finalSearchScore"":-8.06210412290568},{""championId"":""brand"",""finalSearchScore"":-8.747806618084986},{""championId"":""xin-zhao"",""finalSearchScore"":-9.321939861032739}]"
LCK-g2,18,BLUE,PICK,maokai,68,33.15288529566439,7.027347591379257,40.180232887043644,"{""COMPOSITION_FIT"":3.351249999999993,""COMPOSITION_RESPONSE"":2.3473090277777775,""DENIAL"":0.0,""EARLY_POWER"":3.6399999999999997,""FLEXIBILITY"":4.0,""FUTURE_FEASIBILITY"":10.0,""JUNGLE_CLEAR"":0.0,""LATE_POWER"":2.9,""MATCHUP"":-0.007826022673683042,""META_PRIORITY"":0.175,""MID_POWER"":4.4,""PLAYER_FIT"":18.253571428571426,""RESOURCE_RISK"":0.05999999999999996}","[{""championId"":""poppy"",""finalSearchScore"":39.92571492643157},{""championId"":""kalista"",""finalSearchScore"":39.83905202770589},{""championId"":""sejuani"",""finalSearchScore"":39.12593634742305}]"
LCK-g2,19,BLUE,PICK,kalista,25,33.156730488682456,-23.396525500655706,9.76020498802675,"{""COMPOSITION_FIT"":3.6637500000000074,""COMPOSITION_RESPONSE"":-0.34331597222222143,""DENIAL"":0.0,""EARLY_POWER"":4.4799999999999995,""FLEXIBILITY"":4.0,""FUTURE_FEASIBILITY"":10.0,""JUNGLE_CLEAR"":0.0,""LATE_POWER"":2.425,""MATCHUP"":-0.028440199716467163,""META_PRIORITY"":0.1375,""MID_POWER"":4.88,""PLAYER_FIT"":18.821573604060912,""RESOURCE_RISK"":0.0}","[{""championId"":""xayah"",""finalSearchScore"":8.855927066701653},{""championId"":""taliyah"",""finalSearchScore"":8.656260702426462},{""championId"":""sivir"",""finalSearchScore"":8.41081871089385}]"
LCK-g2,20,RED,PICK,jayce,48,32.11562850787653,0.0,32.11562850787653,"{""COMPOSITION_FIT"":5.292500000000004,""COMPOSITION_RESPONSE"":-0.2847916666666652,""DENIAL"":0.0,""EARLY_POWER"":2.925,""FLEXIBILITY"":4.0,""FUTURE_FEASIBILITY"":10.0,""JUNGLE_CLEAR"":0.0,""LATE_POWER"":3.3,""MATCHUP"":-0.030275269159005802,""META_PRIORITY"":0.2375,""MID_POWER"":5.625,""PLAYER_FIT"":15.951612903225808,""RESOURCE_RISK"":0.0}","[{""championId"":""sion"",""finalSearchScore"":32.49517430646626},{""championId"":""rumble"",""finalSearchScore"":32.04869967153711},{""championId"":""quinn"",""finalSearchScore"":31.634320332017193}]"
